ASV.ID,kingdom,phylum,class,order,family,genus,species
ASV893,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_marine
ASV894,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_bacterium
ASV895,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,marine_metagenome
ASV896,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
ASV897,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_Acidobacterium
ASV898,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium
ASV899,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,Thiogranum,uncultured_sediment
ASV900,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,uncultured,uncultured_Fusobacterium
ASV901,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
ASV902,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,metagenome
ASV903,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,Caenarcaniphilales,microbial_mat
ASV904,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_bacterium
ASV905,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,uncultured,uncultured_bacterium
ASV906,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,Schleiferia,uncultured_bacterium
ASV907,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,uncultured_bacterium
ASV908,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,uncultured_marine
ASV909,Unassigned,uncultured,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium
ASV910,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,uncultured_bacterium
ASV911,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
ASV912,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Fusibacteraceae,Fusibacter,Clostridiales_bacterium
ASV913,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Verruc-01,uncultured_bacterium
ASV914,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter]_taeniospiralis_group,Fastidiosibacter_lacustris
ASV915,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_bacterium
ASV916,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,uncultured_gamma
ASV917,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured_marine
ASV918,Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group,uncultured_sediment
ASV919,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,uncultured_bacterium
ASV920,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
ASV921,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_bacterium
ASV922,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Sedimenticola,uncultured_bacterium
ASV923,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Gimesia,Gimesia_maris
ASV924,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium
ASV925,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
ASV926,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured_Saprospiraceae
ASV927,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,uncultured_Chlamydia
ASV928,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,uncultured_bacterium
ASV929,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,uncultured_bacterium
ASV930,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Holophaga_sp.
ASV931,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
ASV932,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
ASV933,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),uncultured_bacterium
ASV934,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium
ASV935,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,hydrothermal_vent
ASV936,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,Francisellaceae_bacterium
ASV937,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Thiovulum,uncultured_bacterium
ASV938,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,uncultured_deep-sea
ASV939,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,uncultured,uncultured_proteobacterium
ASV940,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,uncultured_Spirochaeta
ASV941,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,metagenome
ASV942,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_hauense
ASV943,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,uncultured_Bacteroidales
ASV944,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,uncultured_marine
ASV945,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
ASV946,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Aplysia_californica
ASV947,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_soil
ASV948,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,uncultured,uncultured_bacterium
ASV949,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Marinomonadaceae,Marinomonas,uncultured_bacterium
ASV951,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,uncultured,uncultured_bacterium
ASV952,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Flexibacteraceae
ASV953,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_bacterium
ASV954,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,uncultured_bacterium
ASV955,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,uncultured_bacterium
ASV956,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae,uncultured_bacterium
ASV957,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
ASV958,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,uncultured,uncultured_bacterium
ASV959,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,uncultured_bacterium
ASV960,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,Subgroup_26,uncultured_bacterium
ASV961,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,uncultured_bacterium
ASV962,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,uncultured_bacterium
ASV963,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,MgMjR-022,MgMjR-022,uncultured_bacterium
ASV964,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_bacterium
ASV965,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_bacterium
ASV966,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,uncultured,uncultured,uncultured_bacterium
ASV967,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,uncultured_marine
ASV968,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium_marine
ASV969,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured_bacterium
ASV970,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,uncultured_bacterium
ASV971,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SM23-30,SM23-30,uncultured_planctomycete
ASV972,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,uncultured_bacterium
ASV973,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,Brevinema,Brevinema_andersonii
ASV974,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Flexithrix,Cytophagales_bacterium
ASV975,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,Pla3_lineage,uncultured_bacterium
ASV976,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured_planctomycete
ASV977,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,uncultured_bacterium
ASV978,Bacteria,Firmicutes,Clostridia,uncultured,uncultured,uncultured,uncultured_bacterium
ASV979,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured_bacterium
ASV980,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_bacterium
ASV981,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,Acanthopleuribacter_pedis
ASV982,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_bacterium
ASV983,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Verruc-01,uncultured_Verrucomicrobiae
ASV984,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,uncultured,uncultured,uncultured_Desulfobacteraceae
ASV985,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,uncultured_bacterium
ASV986,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_marine
ASV987,Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,uncultured_bacterium
ASV988,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured_marine
ASV989,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,jellyfish_metagenome
ASV990,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium
ASV991,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Pseudobacteriovorax,uncultured_bacterium
ASV992,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,uncultured_bacterium
ASV993,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,37-13,uncultured_Bacteroidetes
ASV994,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,uncultured,uncultured_bacterium
ASV995,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),uncultured_organism
ASV996,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,uncultured_bacterium
ASV997,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,uncultured,uncultured_organism
ASV998,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium
ASV999,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured_bacterium
ASV1000,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,uncultured_organism
ASV1001,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,IheB3-7,metagenome
ASV1002,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Marinomonadaceae,Marinomonas,marine_bacterium
ASV1003,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,marine_metagenome
ASV1004,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales_Incertae_Sedis,Synechococcus_PCC-7336,uncultured_bacterium
ASV1005,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured_bacterium
ASV1006,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,uncultured_bacterium
ASV1007,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira_sp.
ASV1008,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,metagenome
ASV1009,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SCGC_AAA164-E04,uncultured_bacterium
ASV1010,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium
ASV1011,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_bacterium
ASV1012,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_bacterium
ASV1013,Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,PAUC26f,PAUC26f,uncultured_bacterium
ASV1014,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae,uncultured_bacterium
ASV1015,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,uncultured_bacterium
ASV1016,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_bacterium
ASV1017,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
ASV1018,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix,uncultured_bacterium_bacterium
ASV1019,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae,uncultured_bacterium
ASV1020,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,uncultured_bacterium
ASV1021,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured_bacterium
ASV1022,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium
ASV1023,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,uncultured,uncultured,uncultured_bacterium
ASV1024,Bacteria,Patescibacteria,WWE3,WWE3,WWE3,WWE3,uncultured_bacterium
ASV1025,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),uncultured_Epsilonproteobacteria
ASV1026,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Rivularia_PCC-7116,uncultured_bacterium
ASV1027,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,marine_metagenome
ASV1028,Bacteria,Proteobacteria,Gammaproteobacteria,NKB5,NKB5,NKB5,uncultured_gamma
ASV1030,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Arthrospira_PCC-7345,uncultured_bacterium
ASV1031,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,uncultured_Roseibacillus
ASV1032,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,uncultured_bacterium
ASV1033,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,uncultured,uncultured_bacterium
ASV1034,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,uncultured,uncultured,uncultured_bacterium
ASV1035,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_deep-sea
ASV1036,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,uncultured_bacterium
ASV1037,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_deep-sea
ASV1038,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_bacterium
ASV1039,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Aliikangiella,uncultured_bacterium
ASV1041,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured_bacterium
ASV1042,Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,uncultured_Flavobacterium
ASV1043,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,uncultured,uncultured_bacterium
ASV1044,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,uncultured_bacterium
ASV1045,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Kiloniella,Kiloniella_laminariae
ASV1046,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_bacterium
ASV1047,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_delta
ASV1048,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium
ASV1049,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,uncultured_gamma
ASV1050,Bacteria,Proteobacteria,Magnetococcia,Magnetococcales,Magnetococcaceae,Magnetococcus,uncultured_Alphaproteobacteria
ASV1051,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,Rhabdochlamydiaceae_bacterium
ASV1052,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,B2706-C7,uncultured_bacterium
ASV1053,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,uncultured,uncultured_bacterium
ASV1054,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,bacterium_enrichment
ASV1055,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,uncultured_gamma
ASV1056,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,uncultured,uncultured_bacterium
ASV1057,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus_Endoecteinascidia,Candidatus_Endoecteinascidia
ASV1058,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,uncultured,uncultured_Bacteroidetes
ASV1059,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,uncultured_Bacteroidetes
ASV1060,Bacteria,Acidobacteriota,Acidobacteriae,uncultured,uncultured,uncultured,uncultured_bacterium
ASV1061,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria,uncultured_bacterium
ASV1062,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,Lewinella_nigricans
ASV1063,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured_bacterium
ASV1064,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,uncultured,filamentous_cyanobacterium
ASV1065,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,uncultured_Fibrobacteres
ASV1066,Bacteria,Planctomycetota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium
ASV1067,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Psychrobium,uncultured_Sulfitobacter
ASV1068,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_Acidimicrobiales
ASV1069,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,Planktothricoides_SR001,uncultured_bacterium
ASV1071,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Pelagicoccus,uncultured_marine
ASV1072,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,uncultured_bacterium
ASV1073,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,uncultured_sediment
ASV1074,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter]_taeniospiralis_group,uncultured_bacterium
ASV1075,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium
ASV1076,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Flammeovirgaceae
ASV1077,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,uncultured_bacterium
ASV1078,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
ASV1079,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Xenococcus_PCC-7305,Xenococcus_sp.
ASV1080,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,metagenome
ASV1081,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,P13-46,P13-46,uncultured_bacterium
ASV1082,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_organism
ASV1083,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,uncultured,uncultured_bacterium
ASV1084,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,uncultured_bacterium
ASV1085,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_Planctomyces
ASV1086,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,uncultured_bacterium
ASV1087,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
ASV1089,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwelliaceae,Colwellia_sp.
ASV1090,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Rapidithrix,uncultured_Sphingobacteriales
ASV1091,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,uncultured_organism
ASV1092,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,uncultured_Campylobacterales
ASV1093,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group,uncultured_bacterium
ASV1094,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,uncultured_bacterium
ASV1095,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_bacterium
ASV1096,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
ASV1097,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Bacteroidetes
ASV1099,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,uncultured_organism
ASV1100,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25,uncultured_organism
ASV1101,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Cyanobacterium_CLg1,uncultured_bacterium
ASV1102,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_bacterium
ASV1103,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,01D2Z36,01D2Z36,uncultured_bacterium
ASV1105,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,Litoricola_marina
ASV1106,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,uncultured_bacterium
ASV1107,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,BD2-3,BD2-3,uncultured_bacterium
ASV1108,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,uncultured_organism
ASV1109,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Fusibacteraceae,Fusibacter,uncultured_proteobacterium
ASV1110,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillaceae_bacterium
ASV1111,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,uncultured,uncultured_bacterium
ASV1112,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,uncultured_bacterium
